Employee_ID,Department,Job_Role,Education_Level,Age,Years_At_Company,Monthly_Income,Performance_Score,Join_Date,Attrition,Predicted_Income,Pay_Gap,Pay_Gap_Percent,Pay_Equity_Flag,Attrition_Risk_Probability,Attrition_Risk_Level,High_Performer,Predicted_High_Performer,Cluster,Employee_Segment
283,HR,Recruiter,Bachelor,45,1.0,4655.59,86.0,2023-09-19,No,4250.29,405.3,9.5,Within Expected Range,0.5585,Medium,1,Yes,0,"Short-Tenure, Lower-Income Employees"
30,Sales,Sales Executive,High School,30,15.0,7457.83,79.0,2009-05-23,No,6827.09,630.74,9.2,Within Expected Range,0.1861,Low,0,Yes,1,"Established, Higher-Income Employees"
170,Sales,Sales Manager,PhD,40,6.0,4907.88,76.0,2018-01-23,Yes,7021.74,-2113.86,-30.1,Below Expected,0.5569,Medium,0,No,1,"Established, Higher-Income Employees"
181,Sales,Sales Manager,Bachelor,22,2.2,5882.64,68.0,2016-10-17,No,4338.51,1544.13,35.6,Within Expected Range,0.3216,Low,0,No,0,"Short-Tenure, Lower-Income Employees"
101,Finance,Finance Manager,Master,43,0.0,4195.62,77.0,2024-07-02,No,4675.06,-479.43,-10.3,Within Expected Range,0.6558,High,0,No,0,"Short-Tenure, Lower-Income Employees"
198,Finance,Finance Manager,PhD,27,2.0,6603.52,66.0,2022-03-10,No,6019.75,583.77,9.7,Within Expected Range,0.4754,Medium,0,No,1,"Established, Higher-Income Employees"
496,Finance,Financial Analyst,Bachelor,40,0.0,4653.46,69.0,2024-10-07,No,3835.85,817.61,21.3,Within Expected Range,0.5539,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
722,Engineering,QA Engineer,High School,26,3.0,4435.21,84.0,2021-12-19,No,3799.18,636.03,16.7,Within Expected Range,0.2734,Low,0,No,0,"Short-Tenure, Lower-Income Employees"
648,Finance,Finance Manager,Bachelor,28,0.0,3892.95,59.0,2024-04-07,No,3801.11,91.84,2.4,Within Expected Range,0.527,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
45,Finance,Finance Manager,Master,35,0.0,5546.75,88.0,2024-01-11,No,4669.23,877.52,18.8,Within Expected Range,0.5179,Medium,1,No,0,"Short-Tenure, Lower-Income Employees"
992,Finance,Finance Manager,Master,21,5.0,4666.31,73.0,2019-04-08,No,5903.03,-1236.72,-21.0,Within Expected Range,0.4045,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
711,Finance,Accountant,High School,42,1.0,3124.2,72.0,2023-08-27,No,3164.88,-40.68,-1.3,Within Expected Range,0.6795,High,0,No,0,"Short-Tenure, Lower-Income Employees"
374,Sales,Account Rep,Bachelor,29,0.0,3814.89,51.0,2024-02-12,Yes,3796.41,18.48,0.5,Within Expected Range,0.4252,Medium,0,Yes,0,"Short-Tenure, Lower-Income Employees"
679,Finance,Accountant,Master,33,2.0,3796.09,54.0,2022-11-23,Yes,5125.73,-1329.64,-25.9,Within Expected Range,0.7238,High,0,No,0,"Short-Tenure, Lower-Income Employees"
940,HR,HR Specialist,Bachelor,48,1.0,3359.49,56.0,2023-02-27,No,4148.47,-788.98,-19.0,Within Expected Range,0.5351,Medium,0,Yes,0,"Short-Tenure, Lower-Income Employees"
649,Engineering,Software Engineer,Bachelor,38,5.0,5044.3,46.0,2019-01-10,No,5235.41,-191.11,-3.7,Within Expected Range,0.433,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
798,Sales,Account Rep,Bachelor,27,0.0,4216.02,80.0,2024-05-26,No,3796.88,419.14,11.0,Within Expected Range,0.3519,Medium,0,Yes,0,"Short-Tenure, Lower-Income Employees"
848,Engineering,Senior Engineer,Master,32,0.0,3834.85,68.0,2024-08-11,No,4759.97,-925.12,-19.4,Within Expected Range,0.7344,High,0,No,0,"Short-Tenure, Lower-Income Employees"
461,Finance,Finance Manager,Bachelor,49,5.0,5314.79,65.6,2019-07-17,No,5065.55,249.24,4.9,Within Expected Range,0.5051,Medium,0,No,1,"Established, Higher-Income Employees"
909,Engineering,Senior Engineer,Bachelor,37,2.0,4102.69,96.0,2022-09-06,No,4404.61,-301.92,-6.9,Within Expected Range,0.6268,Medium,1,No,0,"Short-Tenure, Lower-Income Employees"
414,Sales,Account Rep,Master,29,3.2,8229.91,69.0,2017-11-22,No,5455.68,2774.23,50.9,Above Expected,0.2195,Low,0,Yes,1,"Established, Higher-Income Employees"
132,Marketing,Content Specialist,High School,53,0.0,3341.52,75.0,2024-11-19,No,2872.32,469.2,16.3,Within Expected Range,0.552,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
40,Engineering,QA Engineer,Bachelor,32,2.0,5325.65,77.0,2022-09-07,No,4414.51,911.14,20.6,Within Expected Range,0.3535,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
435,HR,HR Manager,Bachelor,38,0.0,3487.53,70.0,2024-06-18,No,3893.27,-405.74,-10.4,Within Expected Range,0.6332,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
216,Engineering,QA Engineer,Bachelor,47,2.0,4981.16,73.8,2022-02-19,No,4426.72,554.44,12.5,Within Expected Range,0.477,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
556,Engineering,Senior Engineer,Bachelor,21,1.0,6590.56,84.0,2013-11-20,No,4141.15,2449.41,59.1,Above Expected,0.4215,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
567,Sales,Sales Executive,High School,26,3.0,3438.55,67.0,2021-06-05,No,3831.21,-392.66,-10.2,Within Expected Range,0.5352,Medium,0,Yes,0,"Short-Tenure, Lower-Income Employees"
763,Finance,Finance Manager,Bachelor,33,1.0,3473.12,77.0,2023-11-14,No,4055.89,-582.77,-14.4,Within Expected Range,0.541,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
475,Sales,Account Rep,Bachelor,36,0.8,3315.65,95.0,2024-11-06,No,4004.89,-689.24,-17.2,Within Expected Range,0.4231,Medium,1,Yes,0,"Short-Tenure, Lower-Income Employees"
457,Engineering,Senior Engineer,High School,32,3.0,4276.78,43.0,2021-01-07,No,3785.7,491.08,13.0,Within Expected Range,0.5739,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
812,Engineering,Senior Engineer,Bachelor,34,5.0,4427.97,78.0,2019-07-20,No,5148.72,-720.75,-14.0,Within Expected Range,0.5665,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
261,Engineering,QA Engineer,Bachelor,33,8.0,6411.57,54.0,2016-02-16,No,5909.48,502.09,8.5,Within Expected Range,0.2541,Low,0,No,1,"Established, Higher-Income Employees"
817,Engineering,QA Engineer,Bachelor,52,0.0,3403.57,79.0,2024-02-01,Yes,3932.64,-529.07,-13.5,Within Expected Range,0.6191,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
36,Engineering,Senior Engineer,Bachelor,40,0.0,4023.46,70.0,2024-04-19,No,3906.58,116.88,3.0,Within Expected Range,0.7122,High,0,No,0,"Short-Tenure, Lower-Income Employees"
828,Finance,Accountant,High School,44,1.0,3228.55,67.0,2023-08-24,Yes,3166.17,62.38,2.0,Within Expected Range,0.6931,High,0,No,0,"Short-Tenure, Lower-Income Employees"
912,Finance,Accountant,Bachelor,26,1.0,4541.87,74.0,2023-10-17,No,4011.92,529.95,13.2,Within Expected Range,0.5688,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
310,Marketing,Content Specialist,Master,33,4.0,6177.48,40.0,2020-01-17,No,5570.71,606.77,10.9,Within Expected Range,0.3899,Medium,0,No,1,"Established, Higher-Income Employees"
277,Finance,Accountant,Bachelor,32,3.0,3968.92,55.0,2021-10-23,No,4514.11,-545.19,-12.1,Within Expected Range,0.632,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
637,Sales,Sales Executive,Bachelor,24,6.6,7729.73,94.0,2007-01-14,No,5589.21,2140.52,38.3,Above Expected,0.2818,Low,1,Yes,1,"Established, Higher-Income Employees"
655,Engineering,QA Engineer,PhD,45,1.0,6970.03,71.4,2023-12-25,No,5895.92,1074.11,18.2,Within Expected Range,0.5208,Medium,0,No,1,"Established, Higher-Income Employees"
623,Marketing,Marketing Analyst,Master,37,0.0,5155.86,72.0,2024-11-13,No,4787.31,368.55,7.7,Within Expected Range,0.6101,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
836,Sales,Sales Manager,High School,24,6.0,4020.05,65.0,2018-08-25,No,4427.14,-407.09,-9.2,Within Expected Range,0.3053,Low,0,No,0,"Short-Tenure, Lower-Income Employees"
845,HR,Recruiter,PhD,21,1.0,7550.64,80.0,2023-04-14,No,5950.28,1600.36,26.9,Within Expected Range,0.3908,Medium,0,Yes,1,"Established, Higher-Income Employees"
394,Marketing,Content Specialist,Bachelor,34,0.0,2922.01,55.0,2024-09-18,No,3715.25,-793.24,-21.4,Within Expected Range,0.5412,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
108,Sales,Sales Executive,Master,45,7.0,7181.48,87.0,2017-05-24,No,6566.02,615.46,9.4,Within Expected Range,0.5167,Medium,1,Yes,1,"Established, Higher-Income Employees"
525,Engineering,Software Engineer,Bachelor,39,1.0,4274.24,69.0,2023-11-04,No,4240.71,33.53,0.8,Within Expected Range,0.5144,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
785,Marketing,Marketing Analyst,Bachelor,29,0.0,4436.73,84.0,2024-11-08,No,3921.38,515.35,13.1,Within Expected Range,0.5052,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
204,Marketing,Marketing Analyst,Master,34,3.0,5722.1,81.0,2021-04-06,No,5533.4,188.7,3.4,Within Expected Range,0.4972,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
988,Finance,Financial Analyst,Bachelor,21,0.0,3690.23,79.0,2024-12-03,No,3820.82,-130.59,-3.4,Within Expected Range,0.4572,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
632,Sales,Sales Executive,Bachelor,31,6.0,5946.66,86.0,2018-12-14,No,5444.85,501.81,9.2,Within Expected Range,0.4313,Medium,1,Yes,1,"Established, Higher-Income Employees"
22,Finance,Accountant,Master,21,0.0,4710.62,80.0,2024-03-01,No,4619.07,91.55,2.0,Within Expected Range,0.6031,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
403,Sales,Sales Manager,Master,34,4.6,5705.92,61.0,2021-09-02,No,5806.46,-100.54,-1.7,Within Expected Range,0.4477,Medium,0,No,1,"Established, Higher-Income Employees"
947,Finance,Accountant,High School,35,0.0,2825.53,70.0,2024-07-19,Yes,2909.61,-84.08,-2.9,Within Expected Range,0.6676,High,0,No,0,"Short-Tenure, Lower-Income Employees"
84,Engineering,Senior Engineer,Master,32,3.0,5040.91,55.0,2021-04-17,No,5506.93,-466.02,-8.5,Within Expected Range,0.6538,High,0,No,0,"Short-Tenure, Lower-Income Employees"
131,Engineering,Senior Engineer,Bachelor,24,2.0,3311.35,84.0,2022-07-06,No,4392.94,-1081.59,-24.6,Within Expected Range,0.5964,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
896,Engineering,QA Engineer,High School,25,0.0,3103.09,63.0,2024-02-22,No,3048.89,54.2,1.8,Within Expected Range,0.4014,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
842,Sales,Sales Executive,Bachelor,28,2.0,4749.14,76.0,2022-05-03,No,4444.4,304.74,6.9,Within Expected Range,0.5549,Medium,0,Yes,0,"Short-Tenure, Lower-Income Employees"
742,Finance,Finance Manager,Bachelor,34,8.0,6147.19,72.0,2016-03-19,No,5801.49,345.7,6.0,Within Expected Range,0.3067,Low,0,No,1,"Established, Higher-Income Employees"
698,Engineering,Senior Engineer,High School,47,4.0,3897.0,85.0,2020-06-26,No,4050.54,-153.54,-3.8,Within Expected Range,0.6193,Medium,1,No,0,"Short-Tenure, Lower-Income Employees"
287,Engineering,QA Engineer,Master,39,2.0,4395.54,75.0,2022-08-09,No,5280.34,-884.8,-16.8,Within Expected Range,0.5211,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
124,Finance,Finance Manager,High School,21,14.0,7318.72,78.0,2010-07-12,No,6426.81,891.91,13.9,Within Expected Range,0.1041,Low,0,No,1,"Established, Higher-Income Employees"
34,Engineering,Senior Engineer,Bachelor,26,5.0,5499.97,82.0,2019-09-24,No,5142.37,357.6,7.0,Within Expected Range,0.4487,Medium,0,No,1,"Established, Higher-Income Employees"
788,Finance,Accountant,PhD,45,5.0,5324.86,58.0,2019-02-02,No,6744.08,-1419.22,-21.0,Within Expected Range,0.738,High,0,No,1,"Established, Higher-Income Employees"
517,Finance,Finance Manager,Bachelor,21,7.2,7875.63,75.0,2012-04-18,No,5591.48,2284.15,40.9,Above Expected,0.1813,Low,0,No,1,"Established, Higher-Income Employees"
924,Engineering,Software Engineer,Master,41,2.0,4514.92,80.0,2022-07-17,No,5352.66,-837.74,-15.7,Within Expected Range,0.5537,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
20,Engineering,QA Engineer,Master,39,3.0,4529.54,73.0,2021-06-06,No,5529.5,-999.96,-18.1,Within Expected Range,0.5,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
989,Engineering,QA Engineer,PhD,34,6.0,9601.02,61.0,2018-11-24,No,7132.56,2468.46,34.6,Above Expected,0.2578,Low,0,No,1,"Established, Higher-Income Employees"
220,Sales,Sales Manager,High School,37,2.0,3399.7,65.2,2022-12-13,No,3440.72,-41.02,-1.2,Within Expected Range,0.4857,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
892,Marketing,Marketing Manager,Bachelor,33,8.0,5881.8,68.0,2016-12-12,No,5917.91,-36.11,-0.6,Within Expected Range,0.3662,Medium,0,Yes,1,"Established, Higher-Income Employees"
580,Sales,Sales Manager,Bachelor,45,10.0,8202.95,78.0,2014-04-09,No,6302.92,1900.03,30.1,Above Expected,0.2357,Low,0,No,1,"Established, Higher-Income Employees"
482,Engineering,QA Engineer,High School,27,3.0,3901.29,74.0,2021-06-10,No,3799.27,102.02,2.7,Within Expected Range,0.3146,Low,0,No,0,"Short-Tenure, Lower-Income Employees"
932,Finance,Accountant,Master,30,4.0,6808.08,71.0,2020-05-11,No,5623.1,1184.98,21.1,Within Expected Range,0.5026,Medium,0,No,1,"Established, Higher-Income Employees"
357,Sales,Sales Executive,Bachelor,39,4.0,4573.44,59.0,2020-05-03,No,4950.89,-377.45,-7.6,Within Expected Range,0.6294,Medium,0,Yes,0,"Short-Tenure, Lower-Income Employees"
662,Sales,Sales Executive,Master,25,0.0,5034.96,65.0,2024-07-23,Yes,4802.66,232.3,4.8,Within Expected Range,0.6364,Medium,0,Yes,0,"Short-Tenure, Lower-Income Employees"
225,Marketing,Content Specialist,Bachelor,29,5.0,5165.41,72.2,2019-06-17,No,4958.89,206.52,4.2,Within Expected Range,0.2919,Low,0,No,1,"Established, Higher-Income Employees"
760,Engineering,QA Engineer,Master,21,4.0,4913.53,52.0,2020-03-12,No,5762.32,-848.79,-14.7,Within Expected Range,0.3702,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
93,Sales,Sales Executive,Master,21,7.0,6255.51,80.0,2017-05-14,No,6545.59,-290.08,-4.4,Within Expected Range,0.4084,Medium,0,Yes,1,"Established, Higher-Income Employees"
152,Engineering,QA Engineer,Bachelor,41,2.6,4783.74,68.0,2023-06-05,No,4570.9,212.84,4.7,Within Expected Range,0.4438,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
318,Marketing,Content Specialist,Bachelor,39,6.0,6436.15,64.0,2018-01-01,No,5215.89,1220.26,23.4,Within Expected Range,0.2904,Low,0,No,1,"Established, Higher-Income Employees"
449,Finance,Financial Analyst,Bachelor,45,7.0,6655.89,75.0,2017-02-09,No,5585.58,1070.31,19.2,Within Expected Range,0.3603,Medium,0,No,1,"Established, Higher-Income Employees"
804,HR,Recruiter,Bachelor,39,1.0,3560.78,78.0,2023-06-14,No,4244.73,-683.95,-16.1,Within Expected Range,0.5852,Medium,0,Yes,0,"Short-Tenure, Lower-Income Employees"
746,Sales,Sales Manager,High School,38,2.0,2928.28,75.0,2022-07-20,No,3442.27,-513.99,-14.9,Within Expected Range,0.5033,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
523,Engineering,Senior Engineer,Bachelor,29,6.0,6181.07,66.0,2018-09-01,No,5392.99,788.08,14.6,Within Expected Range,0.4403,Medium,0,No,1,"Established, Higher-Income Employees"
280,Engineering,Senior Engineer,Bachelor,23,1.0,3521.46,62.0,2023-11-09,No,4141.19,-619.73,-15.0,Within Expected Range,0.6257,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
584,Finance,Financial Analyst,High School,33,3.0,3513.35,66.0,2021-09-17,No,3717.57,-204.22,-5.5,Within Expected Range,0.4477,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
765,Sales,Account Rep,Bachelor,22,0.0,4991.92,83.0,2024-06-06,No,3792.95,1198.97,31.6,Within Expected Range,0.2826,Low,0,Yes,0,"Short-Tenure, Lower-Income Employees"
605,Sales,Account Rep,Master,42,0.0,4470.08,58.0,2024-09-07,Yes,4667.88,-197.8,-4.2,Within Expected Range,0.5421,Medium,0,Yes,0,"Short-Tenure, Lower-Income Employees"
350,HR,Recruiter,Master,21,3.0,4757.2,63.0,2021-02-10,No,5587.47,-830.27,-14.9,Within Expected Range,0.456,Medium,0,Yes,0,"Short-Tenure, Lower-Income Employees"
928,HR,Recruiter,PhD,40,0.0,5206.24,54.0,2024-02-20,No,5714.83,-508.59,-8.9,Within Expected Range,0.6903,High,0,Yes,0,"Short-Tenure, Lower-Income Employees"
375,Finance,Finance Manager,Bachelor,34,3.0,4943.66,78.0,2021-06-05,No,4555.41,388.25,8.5,Within Expected Range,0.4357,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
401,Sales,Account Rep,Bachelor,38,4.0,4453.71,57.0,2020-11-17,No,4801.54,-347.83,-7.2,Within Expected Range,0.3801,Medium,0,Yes,0,"Short-Tenure, Lower-Income Employees"
705,HR,HR Specialist,Bachelor,27,1.0,3769.78,72.0,2023-12-06,No,4132.21,-362.43,-8.8,Within Expected Range,0.3481,Low,0,Yes,0,"Short-Tenure, Lower-Income Employees"
258,Sales,Account Rep,High School,33,14.0,5020.07,67.0,2010-03-06,No,6431.01,-1410.94,-21.9,Within Expected Range,0.1458,Low,0,Yes,1,"Established, Higher-Income Employees"
945,Finance,Finance Manager,Master,35,9.0,8021.58,76.0,2015-11-15,No,6912.1,1109.48,16.1,Within Expected Range,0.2711,Low,0,No,1,"Established, Higher-Income Employees"
852,Sales,Account Rep,Master,34,3.0,6135.66,71.0,2021-01-27,No,5410.11,725.55,13.4,Within Expected Range,0.3351,Low,0,Yes,1,"Established, Higher-Income Employees"
73,Engineering,Software Engineer,Bachelor,32,3.0,5025.16,59.0,2021-01-20,No,4732.78,292.38,6.2,Within Expected Range,0.4075,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
196,Sales,Sales Executive,Master,28,0.0,4427.1,74.0,2024-09-19,No,4805.82,-378.72,-7.9,Within Expected Range,0.6725,High,0,Yes,0,"Short-Tenure, Lower-Income Employees"
484,Engineering,QA Engineer,High School,44,0.0,2997.92,76.0,2024-11-06,No,3065.61,-67.69,-2.2,Within Expected Range,0.5199,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
856,Marketing,Marketing Manager,Bachelor,39,3.0,4145.64,75.0,2021-05-18,No,4676.87,-531.23,-11.4,Within Expected Range,0.5704,Medium,0,Yes,0,"Short-Tenure, Lower-Income Employees"
495,Sales,Sales Manager,Bachelor,49,4.0,5098.93,55.0,2020-05-17,Yes,4808.71,290.22,6.0,Within Expected Range,0.5323,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
773,Engineering,QA Engineer,Bachelor,46,1.0,2785.95,82.0,2023-11-09,No,4177.19,-1391.24,-33.3,Within Expected Range,0.5896,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
463,Sales,Sales Manager,Bachelor,30,1.0,3362.98,89.0,2023-03-22,No,4047.52,-684.54,-16.9,Within Expected Range,0.492,Medium,1,No,0,"Short-Tenure, Lower-Income Employees"
202,HR,HR Specialist,Bachelor,25,12.0,6307.28,73.0,2012-07-17,No,6872.99,-565.71,-8.2,Within Expected Range,0.1226,Low,0,Yes,1,"Established, Higher-Income Employees"
291,HR,HR Manager,Bachelor,46,3.0,3071.45,87.0,2021-12-21,No,4649.08,-1577.63,-33.9,Within Expected Range,0.6355,Medium,1,No,0,"Short-Tenure, Lower-Income Employees"
764,Marketing,Marketing Analyst,Master,38,5.0,5808.31,69.0,2019-10-27,No,6034.45,-226.14,-3.7,Within Expected Range,0.5043,Medium,0,No,1,"Established, Higher-Income Employees"
950,Marketing,Marketing Manager,Bachelor,37,1.0,3542.18,68.0,2023-12-06,No,4176.09,-633.91,-15.2,Within Expected Range,0.6296,Medium,0,Yes,0,"Short-Tenure, Lower-Income Employees"
184,Sales,Sales Manager,Bachelor,38,9.0,5746.19,67.0,2015-05-16,No,6046.99,-300.8,-5.0,Within Expected Range,0.3266,Low,0,No,1,"Established, Higher-Income Employees"
251,Sales,Account Rep,High School,32,3.0,4793.1,100.0,2021-06-05,No,3690.24,1102.86,29.9,Within Expected Range,0.2323,Low,1,Yes,0,"Short-Tenure, Lower-Income Employees"
824,Engineering,Software Engineer,Bachelor,28,0.0,2089.16,80.0,2024-10-02,No,3983.08,-1893.92,-47.5,Below Expected,0.5531,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
941,Finance,Finance Manager,Bachelor,23,0.0,3914.39,68.0,2024-02-18,No,3797.62,116.77,3.1,Within Expected Range,0.4778,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
392,Engineering,Software Engineer,Master,47,0.0,6458.62,54.0,2024-02-13,No,4857.11,1601.51,33.0,Within Expected Range,0.5649,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
905,Engineering,Senior Engineer,High School,21,0.0,2647.39,61.0,2024-11-16,Yes,3029.98,-382.59,-12.6,Within Expected Range,0.6061,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
731,Sales,Sales Executive,High School,30,1.0,3591.59,58.0,2023-03-12,Yes,3335.26,256.33,7.7,Within Expected Range,0.6007,Medium,0,Yes,0,"Short-Tenure, Lower-Income Employees"
555,Engineering,Software Engineer,Master,38,0.0,4563.14,83.0,2024-05-18,Yes,4851.78,-288.64,-5.9,Within Expected Range,0.5595,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
367,Sales,Account Rep,High School,27,2.0,4664.63,44.0,2022-01-18,No,3432.67,1231.96,35.9,Within Expected Range,0.2859,Low,0,Yes,0,"Short-Tenure, Lower-Income Employees"
536,Sales,Sales Manager,Master,41,8.0,5712.69,81.0,2016-01-17,No,6661.38,-948.69,-14.2,Within Expected Range,0.4106,Medium,0,No,1,"Established, Higher-Income Employees"
920,Engineering,Senior Engineer,Bachelor,33,11.0,7315.0,58.0,2013-04-10,No,6642.25,672.75,10.1,Within Expected Range,0.3411,Low,0,No,1,"Established, Higher-Income Employees"
212,Marketing,Content Specialist,Bachelor,35,4.0,4821.96,56.0,2020-05-12,No,4713.38,108.58,2.3,Within Expected Range,0.3814,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
538,Finance,Financial Analyst,Bachelor,31,3.0,4262.34,59.0,2021-12-11,No,4575.56,-313.22,-6.8,Within Expected Range,0.4754,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
176,Sales,Account Rep,High School,27,0.0,1909.09,82.0,2024-02-24,No,2936.85,-1027.76,-35.0,Within Expected Range,0.3964,Medium,0,Yes,0,"Short-Tenure, Lower-Income Employees"
